Product Name,Price,URL,ASIN,Aspect ratio,Batteries Required,Battery cell composition,Battery life,Best Sellers Rank,Brand,CPU manufacturer,CPU model,CPU speed,Colour,Compatible devices,Computer Memory Type,Connectivity technology,Connector Type,Country/Region of origin,Customer Reviews,Date First Available,Digital storage capacity,Display Technology,Display Type,Display resolution maximum,Flash Memory Installed Size,Form Factor,Form factor,Graphics Card Description,Graphics Coprocessor,Graphics RAM Type,Graphics card description,Graphics coprocessor,Graphics processor manufacturer,Hard Disk Description,Hard Drive Size,Hard disk description,Hard disk size,Hardware Platform,Human interface input,Item Model Number,Item Weight,Item weight,Manufacturer,Manufacturer reference,Memory Storage Capacity,Memory storage capacity,Model,Model Name,Model name,Model year,Mounting Hardware,Number of Ports,Operating System,Operating system,Package Dimensions,Part Number,Power Source,Processor Brand,Processor Count,Processor Speed,Processor Type,Processor count,Processor model number,Product dimensions,RAM Size,RAM memory installed size,Ram Memory Installed Size,Ram Memory Technology,Resolution,Scanner Resolution,Screen Resolution,Screen size,Screen surface description,Shell type,Software included,Special Features,Special feature,Specific uses for product,Standing screen display size,Supports Bluetooth Technology,Total USB ports,Wattage,Wireless Type
"HP EliteBook 830 G6 13.3 inch, Intel i5 8265U, 8GB RAM, 256GB SSD Window 11 (Renewed)",$349.00,https://www.amazon.com.au/HP-EliteBook-Intel-Window-Renewed/dp/B0DL6CN168/ref=sr_1_52,,,,,,,HP,,Intel Core i5,3.9 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,256 GB,,,,,,,,,,,,EliteBook 830 G6,,,,,Windows 11,,,,,,,,,,,,8 GB,,,,,,13.3 Inches,,,,,,,,,,,
"Acer Aspire 3 Slim Laptop, 15.6"" FHD IPS Display, AMD Ryzzen 3 7320U, 8GB LPDDR5 RAM, 128GB SSD, WiFi 6, English Keyboard, Windows 11 Home in S Mode",$999.00,https://www.amazon.com.au/Aspire-Display-English-Keyboard-Windows/dp/B0BS4BP8FB/ref=sr_1_53,,,,,,,acer,,Ryzen 3,,Silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,128 GB,,,,,,,,,,,,Laptop,,,,,Windows 11 S,,,,,,,,,,,,8 GB,,,,,,15.6 Inches,,,,,Backlit Keyboard,,,,,,
"Lenovo 14"" OLED IdeaPad Slim 5 Laptop: AI QC XPlus 32GB, 1TB SSD Copilot + PC (83HL000DAU)","$1,398.00",https://www.amazon.com.au/Lenovo-OLED-IdeaPad-Slim-Laptop/dp/B0DGX78KP6/ref=sr_1_54,,,,,,,Lenovo,,Snapdragon X Plus,,Gray,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,IdeaPad Slim 5,,,,,Windows 11 Home,,,,,,,,,,,,32 GB,,,,,,14 Inches,,,,,"Anti Glare Coating, Backlit Keyboard, Fingerprint Reader, HD Audio, Memory Card Slot",,,,,,
Dell Latitude 7390 2 in 1 13.3" Intel i5-8250U Touchscreen 8GB 256GB SSD Windows 11 Pro (Renewed),$305.00,https://www.amazon.com.au/Latitude-i5-8350-Touchscreen-Windows-Renewed/dp/B0DCDKBBHC/ref=sr_1_52,,,,,,,DELL,,Intel Core i5,,Black or Silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,256 GB,,,,,,,,,,,,Latitude 7390,,,,,Windows 11,,,,,,,,,,,,8 GB,,,,,,13.3 Inches,,,,,"Touchscreen, Gorilla Glass",,,,,,
Dell Latitude 7410 2-in-1 Intel i5 10310U 1.70GHz 16GB RAM 256GB SSD 14" Win 11 (Renewed),$439.00,https://www.amazon.com.au/Latitude-Intel-10310U-1-70GHz-Renewed/dp/B0CVH2X2Y9/ref=sr_1_53,,,,,,,DELL,,Core i5-10310U,1.7 GHz,,,,,,,,,,,,,,,,,,,,,,,,SSD,256 GB,,,,,,,,,,,,Latitude,,,,,Windows 11,,,,,,,,,,,,16 GB,,,720p,,,14 Inches,,,,,,,,,,,
Lenovo L13 13.3" Intel i5-10210U 8GB RAM 512GB SSD Windows 11 Laptop (Renewed),$447.00,https://www.amazon.com.au/Lenovo-L13-i5-10210U-Windows-Renewed/dp/B0F2H2Y94T/ref=sr_1_54,,,,,,,Lenovo,,Core i5 Family,1.6 GHz,Black,,,,,,,,,,,,,,,,,,Integrated,,,,,,256 GB,,,,,,,,,,,,ThinkPad L13,,,,,Windows 11 Pro,,,,,,,,,,,,8 GB,,,,,,13.3 Inches,,,,,,,,,,,
"HP Chromebook 14"" HD Laptop for Business & Students, Intel Celeron N4120, 4GB LPDDR4, 224GB Storage(64GB eMMC+160GB Docking Station), UHD Graphics, Webcam, Long Battery Life, Chrome OS, Modern Gray",$368.00,https://www.amazon.com.au/HP-Chromebook-14-Business-Students/dp/B0D9NHYR82/ref=sr_1_55,,,,,,,HP,,Celeron N,,Gray,,,,,,,,,,,,,,,,,,Integrated,,,,,,64 GB,,,,,,,,,,,,HP Chromebook 14,,,,,Chrome OS,,,,,,,,,,,,4 GB,,,,,,14 Inches,,,,,HD Audio,,,,,,
HP Probook 450 G5 15.6" FHD i5-8250U 16GB RAM 256GB SSD Win 11 Pro (Renewed),$305.00,https://www.amazon.com.au/HP-Probook-i5-8250U-256GB-Renewed/dp/B0D79BTCRL/ref=sr_1_56,,,,,,,HP,,Core i5 8250U,3.4 GHz,Silver,,,,,,,,,,,,,,,,,,,,,,,SSD,256 GB,,,,,,,,,,,,Probook 450 G5,,,,,Windows 11,,,,,,,,,,,,8 GB,,,,,,15.6 Inches,,,,,,,,,,,
Asus Vivobook 16 16" WUXGA IPS Ryzen AI 7 350 16GB RAM 1TB SSD Ryzen AI WiFi 6 W11H Laptop (M1607KA-MB058W),"$1,109.00",https://www.amazon.com.au/Vivobook-WUXGA-Ryzen-Laptop-M1607KA-MB058W/dp/B0FBLWNDM3/ref=sr_1_57,,,,,,,ASUS,,AMD Ryzen 7,5 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,1 TB,,,,,,,,,,,,Vivobook 16,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,16 Inches,,,,,,,,,,,
"HP 15.6"" Business Laptop, Free Microsoft Office 2024 Lifetime License, Copilot AI Chat, HD Touchscreen Display, Intel 6-Core i3-1215U 4.4 GHz, 16GB RAM, 512GB SSD, Long Battery Life, Windows 11 Pro",$863.42,https://www.amazon.com.au/HP-Business-Microsoft-Lifetime-Touchscreen/dp/B0CWN1HBZT/ref=sr_1_58,,,,,,,HP,,Core i3,,Silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,15-DY5033DX,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,Numeric Keypad,,,,,,
Dell Latitude 5400 14" Intel i5-8365U 16GB RAM 512GB SSD Windows 11 Pro Laptop (Renewed),$305.00,https://www.amazon.com.au/Latitude-i5-8365U-Windows-Laptop-Renewed/dp/B0F6W7X3QL/ref=sr_1_59,,,,,,,DELL,,Core i5 Family,1.6 GHz,black or silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,Latitude 5400,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,,,,,,,
Dell Latitude 5300 Intel i5 8265U 1.60GHz 16GB RAM 256GB SSD 13.3" Win 11 (Renewed),$305.00,https://www.amazon.com.au/Latitude-Intel-8265U-1-60GHz-Renewed/dp/B0CGRS7V35/ref=sr_1_60,,,,,,,DELL,,Core i5-8365U,1.6 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,256 GB,,,,,,,,,,,,Dell Latitude 5300,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,13.3 Inches,,,,,,,,,,,
Apple MacBook Pro 2016 15-in Intel i7-6820HQ 16GB RAM 512GB SSD MacOS (Renewed),$749.00,https://www.amazon.com.au/Apple-MacBook-Intel-i7-6820HQ-Renewed/dp/B0F9W2P1YV/ref=sr_1_61,,,,,,,Apple,,Intel Core i7,2.9 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,8 GB,,,,,,,,,,,,MacBook Pro,,,,,Mac OS,,,,,,,,,,,,16 GB,,,,,,15.4 Inches,,,,,,,,,,,
"ASUS Vivobook15' OLED 2.8K 120hz, AMD Ryzen 7, 16GB, 512G SSD, WIN11 Home AMD Radeon Graphics, Wifi 6, Laptop notebook",$999.00,https://www.amazon.com.au/Vivobook15-Radeon-Graphics-Laptop-notebook/dp/B086ZSS4CR/ref=sr_1_62,,,,,,,,,AMD Ryzen 7,,Black,,,,,,,,,,,,,,,,,,Dedicated,,,,,SSD,512 GB,,,,,,,,,,,,ASUS Vivobook15 OLED 2.8K 120hz,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,2.8K,,,15.6 Inches,,,,,,,,,,,
Lenovo IdeaPad 3i Chromebook 15.6” FHD 1920 x 1080 Display | Intel Celeron N4500 1.1GHz | Intel UHD Graphics | Camera |Grey | 4GB RAM | 64GB SSD | Chrome OS | Bundle with USB 3.0 Hub,$447.00,https://www.amazon.com.au/Lenovo-IdeaPad-Chromebook-Display-Graphics/dp/B0DKHSSGSL/ref=sr_1_63,,,,,,,Lenovo,,Celeron,,Grey,,,,,,,,,,,,,,,,,,Intel UHD Graphics,,,,,,64 GB,,,,,,,,,,,,Lenovo Ideapad,,,,,Chrome OS,,,,,,,,,,,,4 GB,,,,,,15.6 Inches,,,,,Numeric Keypad,,,,,,
Dell Latitude 5420 14" FHD Laptop i5-1135G7 16GB 512GB SSD Windows 11 Pro (Renewed),$439.00,https://www.amazon.com.au/Latitude-Laptop-i5-1135G7-Windows-Renewed/dp/B0D99RMD24/ref=sr_1_67,,,,,,,DELL,,Intel Core i5-1135G7,,Silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,Latitude 5420,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,Durable chassis,,,,,,
Microsoft Surface Laptop 4 13.5" Touch Screen Intel Core i5 11th Generation 1145G7 8GB RAM 512GB SSD Windows 11 Pro Notebook PC (Renewed),$745.00,https://www.amazon.com.au/Microsoft-Surface-Generation-Windows-Notebook/dp/B0DP5HZV8D/ref=sr_1_68,,,,,,,Microsoft,,Intel Core i5,2.6 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,512 GB,,,,,,,,,,,,Surface Laptop 4,,,,,Windows 11,,,,,,,,,,,,8 GB,,,,,,13.5 Inches,,,,,,,,,,,
"11 inch Intel N150 2-in-1 Laptops, Windows 11 Touchscreen PC by BNCF, 12GB RAM 512GB SSD,1920x1080 IPS FHD Portable Tablet USB-C/HDMI WiFi 6, 34.2Wh Battery with Pogo pin Keyboard and Kickstand",$528.80,https://www.amazon.com.au/N150-Touchscreen-BNCF-1920x1080-Kickstand/dp/B0F48G7RM2/ref=sr_1_69,,,,,,,BNCF,,Intel Mobile CPU,,siliver,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,NewBook 11 512,,,,,Windows 11 Pro,,,,,,,,,,,,12 GB,,,,,,11 Inches,,,,,2-in-1 Convertible Tablet with Detachable Keyboard,,,,,,
ASUS Vivobook D1502YA-NJ091W 15.6" Ryzen 7 Laptop Win 11,"$1,109.00",https://www.amazon.com.au/ASUS-Vivobook-D1502YA-NJ091W-Ryzen-Laptop/dp/B0CGZNCHZY/ref=sr_1_70,,,,,,,ASUS,,Ryzen 7,,Blue,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,VivoBook,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,Anti Glare Coating,,,,,,
"MSI Thin 15 B13UC-2443AU Gaming Laptop, 15'' FHD 144Hz Display, Raptor Lake i5-13420H Processor, NVIDIA GeForce RTX 3050, DDR IV 8GB*2 RAM, 512GB SSD, Windows11 Home, Cosmos Gray","$1,639.00",https://www.amazon.com.au/MSI-Thin-15-B13UC-2443AU-IPS-Level/dp/B0BX6PGS6K/ref=sr_1_71,,,,,,,MSI,,,4.9 GHz,Cosmos Gray,,,,,,,,,,,,,,,,,,NVIDA RTX 3050,NVIDIA GeForce RTX 3050,,,,,,,,,,,,,,,,,Thin 15 B13UC-2443AU,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,"Backlit Keyboard, HD Audio, Memory Card Slot",,,,,,
HP Probook 430 G5 i5-8250U 16GB RAM 256GB SSD 1.60GHz Windows 11 Pro (Renewed),$312.00,https://www.amazon.com.au/HP-Probook-430-G5-i5-8250U/dp/B0F6N4NZH7/ref=sr_1_72,,,,,,,HP,,Intel Core i5,1.6 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,256 GB,,,,,,,,,,,,Probook 430 G5,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,13.3 Inches,,,,,,,,,,,
Dell Latitude 5480 14" i5-7200U 16GB RAM 256GB SSD Winodws 11 Pro (Renewed),$447.00,https://www.amazon.com.au/Dell-Latitude-5480-i5-7200U-Renewed/dp/B0D3H8KK69/ref=sr_1_73,,,,,,,DELL,,Core i5 7200U,3.1 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,256 GB,,,,,,,,,,,,Latitude,,,,,Windows 11,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,,,,,,,
"2020 MacBook Air with 1.1GHz Intel Core i3 (13-inch, 8GB RAM, 256GB SSD) Space Gray (Renewed)",$649.00,https://www.amazon.com.au/MacBook-1-1GHz-Intel-13-inch-Renewed/dp/B0DYGBBK4Y/ref=sr_1_74,,,,,,,Apple,,Core i3,1.1 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,256,,,,,,,,,,,,MacBook Air,,,,,MacOs Sonoma,,,,,,,,,,,,8 GB,,,,,,13,,,,,,,,,,,
Dell Latitude 3590 Intel i5 8250U 16GB RAM 256GB SSD 15.6" Windows 11 (Renewed),$368.00,https://www.amazon.com.au/Latitude-Intel-8250U-Windows-Renewed/dp/B0FF97CL6S/ref=sr_1_75,,,,,,,DELL,,Intel Core i5,1.6 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,256 GB,,,,,,,,,,,,Latitude 3590,,,,,Windows 11,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,,,,,,,
"Dell Inspiron Touchscreen Laptop, 15.6"" Business & Student Laptop Computer, Windows 11 Pro Laptop 16GB RAM 1TB SSD, Intel i5-1155G7 Processor, Full HD IPS Display, Numeric Keypad, Carbon Black","$1,199.00",https://www.amazon.com.au/Dell-Inspiron-Touchscreen-i5-1155G7-Processor/dp/B0CTPJ4NNC/ref=sr_1_76,,,,,,,DELL,,Core i5,,Black,,,,,,,,,,,,,,,,,,Integrated,,,,,,1 TB,,,,,,,,,,,,Dell inspiron,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,HD Audio,,,,,,
"HP OmniBook X Flip Next Gen AI Laptop, 16'' 2K Touch Display, Built-in AI, Intel Core Ultra 5 226V Processor, 16GB RAM, 512GB SSD, Intel Graphics, Windows 11 Home, Convertible, Silver, BD5R0PA","$1,999.00",https://www.amazon.com.au/HP-OmniBook-Processor-Graphics-Convertible/dp/B0FK9PKMBP/ref=sr_1_77,,,,,,,HP,,Intel Core Ultra 5,4.5 GHz,Silver,,,,,,,,,,,,,,,,,,Intel® Integrated Graphics,Intel® Graphics,,,,,,,,,,,,,,,,,HP 16" Laptop,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,16 Inches,,,,,,,,,,,
Dell Latitude 5410 14" Intel i7-10610U 16GB RAM 512GB SSD Win 11 Pro - New Compatible Battery Installed (Renewed),$368.00,https://www.amazon.com.au/Dell-Latitude-Intel-i7-10610U-512GB/dp/B0FL7B21M8/ref=sr_1_78,,,,,,,DELL,,Intel Core i7,1.8 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,16 GB,,,,,,,,,,,,Latitude 5410,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,,,,,,,
"HP OmniBook 5 Next Gen AI 16"" Laptop, 2K OLED Display, Qualcomm® Snapdragon® X Processor, 16GB RAM, 512GB SSD, Windows 11 Home, Glacier Silver, C42DWPA","$1,297.99",https://www.amazon.com.au/HP-OmniBook-Processor-Bluetooth%C2%AE-C42DWPA/dp/B0FNMG3JVQ/ref=sr_1_76,,,,,,,HP,,Snapdragon X,2.97 GHz,Eclipse Gray,,,,,,,,,,,,,,,,,,Qualcomm Adreno,Qualcomm Adreno,,,,,,,,,,,,,,,,,OmniBook 5 16,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,16 Inches,,,,,,,,,,,
HP ZBook 14u G6 Intel i7 8665U 1.80GHz 16GB RAM 512GB SSD 14" Win 11P (Renewed),$999.00,https://www.amazon.com.au/HP-ZBook-Intel-1-80GHz-Renewed/dp/B0FL1P6WSV/ref=sr_1_77,,,,,,,HP,,Core i7-8665U,1.8 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,512 GB,,,,,,,,,,,,ZBook 14u G6,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,,,,,,,
HP Flagship 14" Laptop with 1 Year Office 365 | 16GB RAM | 1.22TB Storage(64GB eMMC & 160GB Docking Station & 1TB Cloud Storage) | Intel 4-Core Processor| Webcam | Wi-Fi | Windows 11 | Pink,$395.20,https://www.amazon.com.au/HP-Flagship-Storage-Docking-Processor/dp/B0DQ3NQZ6R/ref=sr_1_78,,,,,,,HP,,Celeron N,,Pink,,,,,,,,,,,,,,,,,,Integrated,,,,,,64 GB,,,,,,,,,,,,HP Stream,,,,,Windows 11 S,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,Anti Glare Coating,,,,,,
Lenovo ThinkPad L13 Gen 2 Intel i5 1135G7 2.40Ghz 8GB RAM 512GB SSD 13.3" Win 11 (Renewed),$439.00,https://www.amazon.com.au/Lenovo-ThinkPad-1135G7-2-40Ghz-Renewed/dp/B0FGJ6VQ2C/ref=sr_1_79,,,,,,,Lenovo,,Intel Core i5,2.4 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,,,,,,,,ThinkPad L13 Gen 2,,,,,Windows 11,,,,,,,,4,,,,8 GB,,,,,,13.3 Inches,,,,,,,,,,,
Lenovo ThinkPad X1 Yoga Gen 3 i5-8250u 16GB RAM 256GB SSD 14" FHD Touch Win 11 (Renewed),$312.00,https://www.amazon.com.au/Lenovo-ThinkPad-X1-Yoga-Gen/dp/B0FB7VH9D3/ref=sr_1_80,,,,,,,Lenovo,,Core i5 8250U,,Black,,,,,,,,,,,,,,,,,,Integrated,,,,,,256 GB,,,,,,,,,,,,ThinkPad X1 Yoga Gen 3,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,Support Stylus,,,,,,
Dell Laptop Latitude 13 5320 13.3" Intel Core i7-1185G7 16GB RAM 512GB SSD Windows 11 Pro (Renewed),$439.00,https://www.amazon.com.au/Laptop-Latitude-Screen-3Y-OS-WTY-Renewed/dp/B0B5XHXB4W/ref=sr_1_81,,,,,,,DELL,,Intel Core i7 1185G7,,Black,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,Latitude,,,,,Windows 10,,,,,,,,,,,,16 GB,,,,,,13.3 Inches,,,,,"Backlit Keyboard, touchscreen",,,,,,
Dell Latitude 5310 13" Intel i5-10210U 16GB 512GB Touch Screen Win11 Pro (New Battery insalled)(Renewed),$439.00,https://www.amazon.com.au/Latitude-5310-i5-10210U-Battery-insalled/dp/B0FB3GYHWH/ref=sr_1_82,,,,,,,DELL,,Intel Core i5,,black or silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,Latitude 5310,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,13 Inches,,,,,Touchscreen Display,,,,,,
Huawei MateBook 14 Laptop i5-1135G7 up to 4.2GHz 14" QHD 512GB 8GB RAM Windows 11 (Renewed),$349.00,https://www.amazon.com.au/Huawei-MateBook-i5-1135G7-Windows-Renewed/dp/B0CNCRQJ4J/ref=sr_1_83,,,,,,,HUAWEI,,Core i5,,Black or Silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,MateBook 14 (2021),,,,,Windows 11 Home,,,,,,,,,,,,8 GB,,,,,,14 Inches,,,,,"Backlit Keyboard, Fingerprint Reader",,,,,,
Dell Latitude 5310 13" Intel i5-10310U 16GB 512GB Touch Screen Windows11 Pro (Renewed),$379.00,https://www.amazon.com.au/Latitude-5310-i5-10310U-Windows11-Renewed/dp/B0FCS9RPR9/ref=sr_1_84,,,,,,,DELL,,Core i5-10310U,,Silver,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,Dell Latitude 5310,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,13 Inches,,,,,Touch Screen,,,,,,
"Apple MacBook Air (13.6-inch, Apple M2 chip, 16GB RAM, 256GB) - Starlight","$1,387.00",https://www.amazon.com.au/2022-Apple-MacBook-Laptop-chip/dp/B0DLJ2QNGP/ref=sr_1_85,,,,,,,Apple,,Apple M2,0.01,Starilght,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,,,,,,,,MacBook Air,,,,,Mac OS,,,,,,,,,,,,16 GB,,,,,,13.6,,,,,,,,,,,
Dell Precision 3541 15.6" Intel i5-9400H 16GB RAM 256GB SSD Win 11 Pro Laptop (Renewed),$439.00,https://www.amazon.com.au/Precision-3541-i5-9400H-Laptop-Renewed/dp/B0DYMS29RX/ref=sr_1_86,,,,,,,DELL,,Intel Core i5,,Black and Silver,,,,,,,,,,,,,,,,,,Dedicated,,,,,,256 GB,,,,,,,,,,,,Precision 3541,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,Anti Glare Coating,,,,,,
Dell Latitude 3500 Intel i5 8265U 1.60GHz 16GB RAM 256GB SSD 15.6" Win11 (Renewed),$312.00,https://www.amazon.com.au/Latitude-Intel-8265U-1-60GHz-Renewed/dp/B0F2345NW2/ref=sr_1_87,,,,,,,DELL,,Core i5-8265U,1.6 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,,,,,,,,Latitude 3500,,,,,Windows 11,,,,,,,,4,,,,16 GB,,,,,,15.6 Inches,,,,,,,,,,,
HP Elitebook x360 830 G7 13.3" Touch Screen Core i5 8th Generation 10210U 32GB RAM 2TB M.2 SSD Windows 11 Slim Laptop PC with Charger (Renewed),$975.00,https://www.amazon.com.au/HP-Elitebook-Generation-Windows-Charger/dp/B0FGDFRV9Y/ref=sr_1_91,,,,,,,HP,Intel,Intel Core i5,1.6 GHz,,,,,,,,,,,,,,,,,,,,,,,,SSD,2 TB,,,,,,,,,,,,,,,,,Windows 11,,,,,,,,4,,,,,,,,,,13.3 Inches,,,,,,,,,,,
Dell Latitude 5330 Intel i7-1265U 3.0GHz 16GB RAM 512GB SSD 13.3" Win 11 Pro (Renewed),$439.00,https://www.amazon.com.au/Latitude-Intel-i7-1265U-3-0GHz-Renewed/dp/B0DSZTBM26/ref=sr_1_92,,,,,,,DELL,,Intel Core i7,3 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,16 GB,,,,,,,,,,,,Latitude 5320,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,13.3 Inches,,,,,,,,,,,
Dell Latitude 5520 Intel i5-1135G7 1.70GHz 16GB RAM 512GB SSD 15.6" FHD Win 11 (Renewed),$439.00,https://www.amazon.com.au/Latitude-Intel-i5-1135G7-1-70GHz-Renewed/dp/B0DXDZL8DB/ref=sr_1_93,,,,,,,DELL,,Core i5,2.4,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,512 GB,,,,,,,,,,,,Latitude 5510,,,,,Windows 11,,,,,,,,,,,,16 GB,,,,,,15.6 Inches,,,,,,,,,,,
Acer Swift Go 14 AI SFG14-01 Snapdragon X 16Gb RAM 512GB 14.5" WUXGA IPS 120Hz (Renewed),$759.00,https://www.amazon.com.au/Swift-SFG14-01-Snapdragon-512GB-Renewed/dp/B0FJMVDMWK/ref=sr_1_94,,,,,,,acer,,Snapdragon,3.4 GHz,Silver,,,HDMI,,,,,,,,,,,,,,,,,,,,SSD,512 GB,,,,,,,,,,,,,,,,,Windows 11,,,,,,,,8,,,,,,,,,,14.5 Inches,,,,,,,,,,,
Dell Latitude 5400 14" Laptop i5-8365U 16GB 512GB Win 11 Pro (New Battery Installed) (Renewed),$305.00,https://www.amazon.com.au/Latitude-5400-i5-8365U-Battery-Installed/dp/B0DK4X2KVD/ref=sr_1_95,,,,,,,DELL,,Intel Core i5,,"black, silver, or dark blue",,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,Latitude 5400,,,,,Windows 11 Pro,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,Fingerprint Reader,,,,,,
"ERAZER Defender P50 Gaming Laptop - Intel Core i7, 16GB RAM, 1 TB SSD, NVidia RTX 4060, 17.3"", 1920x1080 Full HD (144Hz), Windows 11 Home - Backlit Keyboard","$1,349.00",https://www.amazon.com.au/ERAZER-Defender-P50-Gaming-Laptop/dp/B0DDX8QF9F/ref=sr_1_96,,,,,,,ERAZER,,Intel Core i7,,Black,,,,,,,,,,,,,,,,,,Dedicated,,,,,,1 TB,,,,,,,,,,,,Defender P50,,,,,Windows 11 Home,,,,,,,,,,,,16 GB,,,,,,17.3 Inches,,,,,Backlit Keyboard,,,,,,
Dell Latitude 3410 Laptop Intel i5 10210U 16GB RAM 256GB SSD Win 11 (Renewed),$439.00,https://www.amazon.com.au/Latitude-Laptop-Intel-10210U-Renewed/dp/B0F2P6CCYP/ref=sr_1_97,,,,,,,DELL,,Intel Core i5,1.6 GHz,Gray,,,,,,,,,,,,,,,,,,,,,,,SSD,256 GB,,,,,,,,,,,,Dell Latitude 3410,,,,,Windows 11,,,,,,,,,,,,16 GB,,,,,,14 Inches,,,,,,,,,,,
"2022 LENOVO IdeaPad Flex 5i 14"" Touchscreen 2-in-1 Laptop 11th Dual-Core Intel i3-1135G4 4GB DDR4 512GB NVMe SSD UHD Graphics HDMI USB-C Fingerprint WiFi-5 Windows 11 , Blue w/32GB USB Drive",$34.95,https://www.amazon.com.au/Touchscreen-Dual-Core-i3-1135G4-Graphics-Fingerprint/dp/B09XJMVHVT/ref=sr_1_98,,,,,,,Lenovo,,Core i3 Family,,Abyss Blue,,,,,,,,,,,,,,,,,,Integrated,,,,,,512 GB,,,,,,,,,,,,82HS00RBUS,,,,,Windows 11 Home,,,,,,,,,,,,4 GB,,,,,,14 Inches,,,,,Fingerprint Reader,,,,,,
Dell Latitude 7420 14" Intel Core i5-1135G7 8GB RAM 256GB SSD Windows 11 (Renewed),$439.00,https://www.amazon.com.au/Latitude-Intel-i5-1135G7-Windows-Renewed/dp/B0FJL48MSZ/ref=sr_1_99,,,,,,,DELL,,Intel Core i5,2.4 GHz,,,,,,,,,,,,,,,,,,,Integrated,,,,,SSD,,,,,,,,,,,,,Latitude 7420,,,,,Windows 11,,,,,,,,4,,,,8 GB,,,,,,14 Inches,,,,,,,,,,,
